company_id,company_name,is_target,country,currency,gics_sector,gics_sub_industry,fiscal_year,revenues,operating_costs,ebitda,depreciation_amortization,ebit,interest_expense,pre_tax_income,taxes,net_income,nopat,net_fixed_assets,net_working_capital,net_invested_capital,gross_debt,cash,net_debt,equity,total_assets,capex,cost_of_debt,corporate_tax_rate,employees,data_source
jacquet_italtaglio_s_r_l,JACQUET ITALTAGLIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,19.721412,17.073208,2.648204,0.175969,2.472235,0.069421,2.402814,0.640919,1.761895,1.812799,2.537475,6.395177,8.932652,5.021233,0.000402,5.020831,3.911821,12.459061,0.788663,0.013825,0.279,15,aida
jacquet_italtaglio_s_r_l,JACQUET ITALTAGLIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,14.967038,14.445161,0.521877,0.170297,0.35158,0.170387,0.181193,0.073527,0.107666,0.208911,2.746611,3.190159,5.93677,2.341409,0.424128,1.917281,4.019489,9.462039,0.379433,0.072771,0.279,17,aida
jacquet_italtaglio_s_r_l,JACQUET ITALTAGLIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,14.539194,13.312963,1.226231,0.208129,1.018102,0.124244,0.893858,0.254196,0.639662,0.728573,2.75903,4.435988,7.195018,2.686868,0.151002,2.535866,4.659152,10.413711,0.220548,0.046241,0.279,17,aida
jacquet_nova_srl,JACQUET NOVA SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,12.151279,11.579609,0.57167,0.137067,0.434603,0.012822,0.421781,0.092923,0.328858,0.338855,0.509662,2.297999,2.807661,0.910904,0.000185,0.910719,1.896942,5.941973,0.137067,0.014076,0.279,16,aida
jacquet_nova_srl,JACQUET NOVA SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,14.944385,14.141854,0.802531,0.315607,0.486924,0.01193,0.486789,0.242157,0.244632,0.2447,1.187878,3.475473,4.663351,2.521966,0.000187,2.521779,2.141572,10.591771,0.993823,0.00473,0.279,20,aida
jacquet_nova_srl,JACQUET NOVA SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,24.6046,21.223054,3.381546,0.354184,3.027362,0.054722,2.97264,0.804279,2.168361,2.208277,1.273417,8.731139,10.004556,5.695326,0.000703,5.694623,4.309933,14.99903,0.439723,0.009608,0.279,22,aida
jacquet_nova_srl,JACQUET NOVA SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,20.79372,20.649378,0.144342,0.482663,-0.338321,0.202139,-0.53849,0.026256,-0.564746,-0.243929,1.130198,5.84926,6.979458,3.824784,0.590518,3.234266,3.745192,12.748014,0.339444,0.05285,0.279,22,aida
jacquet_nova_srl,JACQUET NOVA SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,18.754694,18.53567,0.219024,0.437295,-0.218271,0.206879,-0.42515,0.000489,-0.425639,-0.157373,0.900153,5.981487,6.88164,3.570124,0.008032,3.562092,3.319548,11.337469,0.20725,0.057947,0.279,24,aida
jewels_s_r_l,JEWELS S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,2.371672,2.266182,0.10549,0.022699,0.082791,0.001314,0.081477,0.023603,0.057874,0.058807,0.094648,-0.138473,-0.043825,0.0,0.178512,-0.178512,0.134687,0.476025,0.022699,0.0275,0.279,6,aida
jewels_s_r_l,JEWELS S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,3.135673,3.088379,0.047294,0.020376,0.026918,0.000459,0.026459,0.02286,0.003599,0.010767,0.08946,-0.065031,0.024429,0.032433,0.146291,-0.113858,0.138287,0.385446,0.015188,0.0201,0.279,7,aida
jewels_s_r_l,JEWELS S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,4.305237,4.092327,0.21291,0.016861,0.196049,0.000377,0.195672,0.071483,0.124189,0.124428,0.0758,0.008764,0.084564,0.035948,0.213861,-0.177913,0.262477,0.572369,0.003201,0.0537,0.279,7,aida
jewels_s_r_l,JEWELS S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,5.066599,4.93294,0.133659,0.031301,0.102358,0.000809,0.101549,0.044205,0.057344,0.057801,0.155282,-0.023354,0.131928,0.028931,0.216819,-0.187888,0.319816,0.79568,0.110783,0.0617,0.279,17,aida
jewels_s_r_l,JEWELS S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,7.762672,7.389325,0.373347,0.039932,0.333415,0.00011,0.333305,0.043084,0.290221,0.290317,0.177657,-0.040491,0.137166,0.003181,0.476052,-0.472871,0.610037,1.22756,0.062307,0.052,0.279,12,aida
kamet_s_r_l,KAMET S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.212718,4.02147,0.191248,0.127945,0.063303,0.032887,0.030416,0.00937,0.021046,0.043802,2.37472,1.014016,3.388736,0.494439,0.371669,0.12277,3.265966,5.100229,0.127945,0.066514,0.279,5,aida
kamet_s_r_l,KAMET S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,5.551707,5.185788,0.365919,0.153427,0.212492,0.0,0.216325,0.043248,0.173077,0.17001,2.260219,0.568682,2.828901,0.0,0.61014,-0.61014,3.439041,5.673887,0.038926,0.0201,0.279,6,aida
kamet_s_r_l,KAMET S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,9.920885,9.309011,0.611874,0.151973,0.459901,0.0,0.48023,0.146471,0.333759,0.31963,2.162989,0.082719,2.245708,0.605125,2.132217,-1.527092,3.7728,8.679209,0.054743,0.0,0.279,7,aida
kamet_s_r_l,KAMET S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,9.427625,8.893956,0.533669,0.133013,0.400656,0.072956,0.3277,0.098973,0.228727,0.279649,2.089949,-0.161427,1.928522,0.373808,2.446813,-2.073005,4.001527,7.168253,0.059973,0.15,0.279,7,aida
kamet_s_r_l,KAMET S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,7.765032,7.481786,0.283246,0.129377,0.153869,0.015905,0.137964,0.057188,0.080776,0.090088,2.026049,0.586391,2.61244,0.0,1.464336,-1.464336,4.076776,8.247676,0.065477,0.052,0.279,7,aida
l_pi_emme_s_r_l,L.PI.EMME S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,7.37214,6.740162,0.631978,0.155117,0.476861,0.00969,0.467171,0.108231,0.35894,0.366385,1.228289,1.22134,2.449629,0.253612,0.366671,-0.113059,2.562688,4.927317,0.155117,0.038208,0.279,4,aida
l_pi_emme_s_r_l,L.PI.EMME S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,12.322427,11.243531,1.078896,0.169673,0.909223,0.010153,0.89907,0.229766,0.669304,0.676862,1.157966,1.785813,2.943779,0.138948,0.327157,-0.188209,3.131988,6.970708,0.09935,0.073071,0.279,5,aida
l_pi_emme_s_r_l,L.PI.EMME S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,14.871436,13.304075,1.567361,0.172265,1.395096,0.050898,1.344198,0.355285,0.988913,1.026358,1.780901,3.727686,5.508587,1.917077,0.529391,1.387686,4.120901,8.004586,0.7952,0.02655,0.279,7,aida
l_pi_emme_s_r_l,L.PI.EMME S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,12.929075,11.373086,1.555989,0.175386,1.380603,0.102555,1.278048,0.34461,0.933438,1.00834,2.18541,3.296908,5.482318,1.592899,1.064923,0.527976,4.954342,8.473136,0.579895,0.064383,0.279,6,aida
l_pi_emme_s_r_l,L.PI.EMME S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,10.947832,9.885036,1.062796,0.233429,0.829367,0.073556,0.755811,0.19722,0.558591,0.612953,3.105665,3.619297,6.724962,1.376558,0.064529,1.312029,5.412933,8.360782,1.153684,0.053435,0.279,8,aida
l_t_m_s_r_l_lavorazione_tubi_manicotti,L.T.M. S.R.L. LAVORAZIONE TUBI MANICOTTI,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,10.362455,9.668698,0.693757,0.372643,0.321114,0.196648,0.119389,0.068497,0.050892,0.136881,1.744985,6.585048,8.330033,4.630969,0.480055,4.150914,4.179119,13.313358,0.372643,0.042464,0.279,51,aida
l_t_m_s_r_l_lavorazione_tubi_manicotti,L.T.M. S.R.L. LAVORAZIONE TUBI MANICOTTI,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,10.54559,9.605245,0.940345,0.462922,0.477423,0.163595,0.303153,0.013515,0.289638,0.456139,3.029412,5.432963,8.462375,4.808831,0.815211,3.99362,4.468755,15.952623,1.747349,0.03402,0.279,51,aida
l_t_m_s_r_l_lavorazione_tubi_manicotti,L.T.M. S.R.L. LAVORAZIONE TUBI MANICOTTI,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,15.948941,12.772803,3.176138,0.564291,2.611847,0.205826,2.404386,0.349539,2.054847,2.232148,3.644675,7.177927,10.822602,4.385784,0.152202,4.233582,6.58902,17.701072,1.179554,0.04693,0.279,54,aida
l_t_m_s_r_l_lavorazione_tubi_manicotti,L.T.M. S.R.L. LAVORAZIONE TUBI MANICOTTI,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,15.549248,12.050199,3.499049,0.940182,2.558867,0.338935,2.237005,0.384086,1.852919,2.119518,4.645092,9.079763,13.724855,5.714459,0.40675,5.307709,8.417146,20.947523,1.940599,0.059312,0.279,62,aida
l_t_m_s_r_l_lavorazione_tubi_manicotti,L.T.M. S.R.L. LAVORAZIONE TUBI MANICOTTI,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,18.03802,14.312378,3.725642,1.148023,2.577619,0.408532,2.186821,0.317248,1.869573,2.203677,5.527391,11.277227,16.804618,8.011211,1.279019,6.732192,10.072426,25.881322,2.030322,0.050995,0.279,60,aida
la_banchetta_s_r_l_operatori_professionali_in_oro,LA BANCHETTA S.R.L. OPERATORI PROFESSIONALI IN ORO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,9.875212,9.675232,0.19998,0.00077,0.19921,0.000244,0.198966,0.052432,0.146534,0.146714,0.001423,0.252463,0.253886,4.8e-05,0.199912,-0.199864,0.45375,0.465521,0.00077,0.0275,0.279,0,aida
la_banchetta_s_r_l_operatori_professionali_in_oro,LA BANCHETTA S.R.L. OPERATORI PROFESSIONALI IN ORO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,15.938421,15.882406,0.056015,0.000653,0.055362,0.000196,0.055166,0.013266,0.0419,0.042049,0.00077,0.176177,0.176947,4.8e-05,0.318752,-0.318704,0.495651,0.505364,0.0,0.0201,0.279,0,aida
la_banchetta_s_r_l_operatori_professionali_in_oro,LA BANCHETTA S.R.L. OPERATORI PROFESSIONALI IN ORO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,21.079236,20.968516,0.11072,0.000447,0.110273,0.0,0.110276,0.035182,0.075094,0.075092,0.000323,0.197045,0.197368,4.8e-05,0.303424,-0.303376,0.500744,0.606816,-0.0,0.0537,0.279,0,aida
la_banchetta_s_r_l_operatori_professionali_in_oro,LA BANCHETTA S.R.L. OPERATORI PROFESSIONALI IN ORO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,11.995939,11.858578,0.137361,0.000137,0.137224,6.6e-05,0.137158,0.041068,0.09609,0.096136,0.000194,0.403875,0.404069,4.8e-05,0.192813,-0.192765,0.596834,0.623539,8e-06,0.0617,0.279,0,aida
la_banchetta_s_r_l_operatori_professionali_in_oro,LA BANCHETTA S.R.L. OPERATORI PROFESSIONALI IN ORO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,11.786247,11.579227,0.20702,6.6e-05,0.206954,0.0,0.208379,0.062085,0.146294,0.145294,0.000128,0.530933,0.531061,4.8e-05,0.212114,-0.212066,0.743127,0.774357,0.0,0.052,0.279,0,aida
la_boutique_d_oro_srl,LA BOUTIQUE D'ORO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,2.418144,2.295959,0.122185,0.001536,0.120649,0.001137,0.119512,0.038023,0.081489,0.082264,0.062003,-0.063273,-0.00127,0.025,0.205933,-0.180933,0.179663,0.389915,0.001536,0.0275,0.279,5,aida
la_boutique_d_oro_srl,LA BOUTIQUE D'ORO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,2.353909,2.272764,0.081145,0.002381,0.078764,0.000703,0.078061,0.022421,0.05564,0.056141,0.060672,0.016078,0.07675,0.025,0.183554,-0.158554,0.235304,0.472577,0.00105,0.0201,0.279,5,aida
la_boutique_d_oro_srl,LA BOUTIQUE D'ORO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,3.110416,3.004443,0.105973,0.00378,0.102193,0.001417,0.100776,0.032682,0.068094,0.069051,0.076057,-0.043358,0.032699,0.021924,0.292623,-0.270699,0.303398,0.610848,0.019165,0.0537,0.279,6,aida
la_boutique_d_oro_srl,LA BOUTIQUE D'ORO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,3.523805,3.406625,0.11718,0.010188,0.106992,0.000961,0.106031,0.033554,0.072477,0.073134,0.085187,0.15505,0.240237,0.01573,0.13818,-0.12245,0.362687,0.694241,0.019318,0.0617,0.279,8,aida
la_boutique_d_oro_srl,LA BOUTIQUE D'ORO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.427568,5.240244,0.187324,0.017576,0.169748,0.002685,0.167063,0.033769,0.133294,0.135436,0.114923,0.182301,0.297224,0.009823,0.208579,-0.198756,0.49598,0.988019,0.047312,0.052,0.279,8,aida
la_compagnia_dell_oro_s_r_l,LA COMPAGNIA DELL'ORO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,2.205256,2.259025,-0.053769,0.004095,-0.057864,0.006397,-0.064261,0.002109,-0.06637,-0.04172,0.006134,-0.017302,-0.011168,0.00014,0.088701,-0.088561,0.077393,0.441978,0.004095,0.0275,0.279,16,aida
la_compagnia_dell_oro_s_r_l,LA COMPAGNIA DELL'ORO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,2.054215,2.177949,-0.123734,0.004095,-0.127829,0.013348,-0.141177,-0.003026,-0.138151,-0.092165,0.002039,0.349733,0.351772,0.500273,0.087741,0.412532,-0.06076,0.612557,-0.0,0.026681,0.279,16,aida
la_compagnia_dell_oro_s_r_l,LA COMPAGNIA DELL'ORO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,2.86576,2.809668,0.056092,0.001204,0.054888,0.012776,0.042112,0.00574,0.036372,0.047407,0.000835,0.395562,0.396397,0.5,0.082244,0.417756,-0.021359,0.662569,-0.0,0.025552,0.279,17,aida
la_compagnia_dell_oro_s_r_l,LA COMPAGNIA DELL'ORO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,3.056101,3.012969,0.043132,0.000376,0.042756,0.013358,0.029398,0.007687,0.021711,0.031576,0.000458,0.358905,0.359363,0.418186,0.059175,0.359011,0.000352,0.603266,-1e-06,0.031943,0.279,16,aida
la_compagnia_dell_oro_s_r_l,LA COMPAGNIA DELL'ORO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.561432,5.277418,0.284014,0.000213,0.283801,0.012697,0.271104,0.008051,0.263053,0.275373,0.000245,0.489176,0.489421,0.293803,0.067786,0.226017,0.263404,0.724222,-0.0,0.043216,0.279,15,aida
lecofer_s_r_l,LECOFER S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,7.764497,7.101247,0.66325,0.17158,0.49167,0.016349,0.475321,0.126968,0.348353,0.360335,0.811026,5.503815,6.314841,0.716653,0.225259,0.491394,5.823447,10.341872,0.17158,0.022813,0.279,28,aida
lecofer_s_r_l,LECOFER S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,15.445026,14.489895,0.955131,0.233547,0.721584,0.063827,0.657757,0.188003,0.469754,0.515338,2.863168,5.229636,8.092804,1.967091,0.167488,1.799603,6.293201,15.891388,2.285689,0.032447,0.279,16,aida
lecofer_s_r_l,LECOFER S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,17.227878,15.881586,1.346292,0.257469,1.088823,0.206521,0.882302,0.265205,0.617097,0.761541,3.279396,8.25654,11.535936,5.017701,0.390062,4.627639,6.908297,18.984104,0.673697,0.041158,0.279,25,aida
lecofer_s_r_l,LECOFER S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,16.573491,20.407192,-3.833701,0.0,-3.833701,0.538807,-4.372508,0.000552,-4.37306,-2.764098,4.983026,6.477419,11.460445,9.075148,0.191767,8.883381,2.577064,22.853191,1.70363,0.059372,0.279,56,aida
lecofer_s_r_l,LECOFER S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,17.196876,15.251248,1.945628,0.664015,1.281613,0.756998,0.524615,0.159315,0.3653,0.892413,5.873519,0.962754,6.836273,4.164666,0.256662,3.908004,2.928269,16.393347,1.554508,0.15,0.279,78,aida
leon_bekaert_s_p_a,LEON BEKAERT S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,6.296305,6.070655,0.22565,0.079544,0.146106,0.000991,0.145115,0.083395,0.06172,0.062141,0.21078,0.75856,0.96934,1.169563,1.674969,-0.505406,1.474746,5.025823,0.079544,0.000847,0.279,16,aida
leon_bekaert_s_p_a,LEON BEKAERT S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.078502,8.703131,0.375371,0.000337,0.375034,0.0,0.375315,0.113513,0.261802,0.261606,0.208663,0.441838,0.650501,0.209928,1.295973,-1.086045,1.736546,5.797811,-0.00178,0.0,0.279,16,aida
leon_bekaert_s_p_a,LEON BEKAERT S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,9.862664,9.358117,0.504547,0.0,0.504547,0.002959,0.501588,0.171175,0.330413,0.332362,0.208663,1.232844,1.441507,0.544208,1.16966,-0.625452,2.066959,6.535646,0.0,0.005437,0.279,18,aida
leon_bekaert_s_p_a,LEON BEKAERT S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,9.689037,10.027104,-0.338067,0.038577,-0.376644,0.0,-0.375583,0.05775,-0.433333,-0.27156,0.208663,-0.260396,-0.051733,0.0,1.685359,-1.685359,1.633626,8.16326,0.038577,0.0617,0.279,20,aida
leon_bekaert_s_p_a,LEON BEKAERT S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,10.148969,9.567566,0.581403,0.059349,0.522054,0.047195,0.474859,0.109021,0.365838,0.402198,0.208663,-1.030167,-0.821504,0.043673,2.86464,-2.820967,1.999463,8.463587,0.059349,0.052,0.279,21,aida
lira_s_r_l,LIRA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,10.103469,9.728059,0.37541,0.102858,0.272552,0.0,0.274712,0.079502,0.19521,0.193675,0.238513,-0.121332,0.117181,0.0,1.081625,-1.081625,1.198806,2.456557,0.102858,0.0275,0.279,23,aida
lira_s_r_l,LIRA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.52133,9.197303,0.324027,0.096486,0.227541,0.0,0.228807,0.066403,0.162404,0.161505,0.263467,0.168821,0.432288,0.0,0.888923,-0.888923,1.321211,2.576884,0.12144,0.0201,0.279,22,aida
lira_s_r_l,LIRA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,13.032427,12.651045,0.381382,0.078829,0.302553,0.0,0.304706,0.075604,0.229102,0.227483,0.255211,0.222989,0.4782,0.0,0.992113,-0.992113,1.470313,2.936824,0.070573,0.0537,0.279,21,aida
lira_s_r_l,LIRA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,12.68204,12.404395,0.277645,0.069525,0.20812,0.0,0.212219,0.039884,0.172335,0.169006,0.239951,0.57011,0.810061,0.0,0.792587,-0.792587,1.602648,2.963169,0.054265,0.0617,0.279,20,aida
lira_s_r_l,LIRA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,17.372263,16.904381,0.467882,0.071386,0.396496,0.0,0.398996,0.109438,0.289558,0.287744,0.279286,0.681796,0.961082,0.0,0.931125,-0.931125,1.892207,3.549751,0.110721,0.052,0.279,22,aida
lombarda_acciai_s_r_l,LOMBARDA ACCIAI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,7.987528,6.684219,1.303309,0.208486,1.094823,0.0,1.09575,0.278094,0.817656,0.816964,1.947277,3.162122,5.109399,0.105706,0.006746,0.09896,5.010439,8.615485,0.208486,0.0,0.279,12,aida
lombarda_acciai_s_r_l,LOMBARDA ACCIAI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,11.929713,9.918027,2.011686,0.279546,1.73214,0.0,1.84724,0.497709,1.349531,1.265443,1.728892,4.292861,6.021753,0.482372,0.170587,0.311785,5.709968,10.471803,0.061161,0.0,0.279,13,aida
lombarda_acciai_s_r_l,LOMBARDA ACCIAI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,14.665781,12.509926,2.155855,0.291733,1.864122,0.0,1.872011,0.513278,1.358733,1.353007,1.865874,5.059172,6.925046,0.981749,0.125405,0.856344,6.068702,10.960973,0.428715,0.0,0.279,13,aida
lombarda_acciai_s_r_l,LOMBARDA ACCIAI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,12.071184,10.248147,1.823037,0.282902,1.540135,0.0,1.540704,0.418955,1.121749,1.121335,1.645749,4.643179,6.288928,0.107451,0.008975,0.098476,6.190452,9.026646,0.062777,0.0,0.279,12,aida
lombarda_acciai_s_r_l,LOMBARDA ACCIAI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,9.195745,8.034762,1.160983,0.199602,0.961381,0.0,0.977447,0.281701,0.695746,0.68431,1.485351,3.763814,5.249165,0.002119,0.639152,-0.637033,5.886198,8.675733,0.039204,0.052,0.279,15,aida
lpa_s_r_l,LPA - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.323453,3.958298,0.365155,0.099613,0.265542,0.026057,0.239485,0.053948,0.185537,0.205724,1.746372,2.054525,3.800897,2.367455,0.0049,2.362555,1.438342,5.264675,0.099613,0.011006,0.279,13,aida
lpa_s_r_l,LPA - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,5.325485,4.878479,0.447006,0.102764,0.344242,0.0,0.469299,0.117673,0.351626,0.257926,1.684433,2.595339,4.279772,2.761369,0.181565,2.579804,1.699968,5.974824,0.040825,0.0,0.279,13,aida
lpa_s_r_l,LPA - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,5.637798,5.425997,0.211801,0.108398,0.103403,0.0,0.291088,0.057281,0.233807,0.083055,1.646585,2.711866,4.358451,2.612193,0.037516,2.574677,1.783774,6.213406,0.07055,0.0,0.279,12,aida
lpa_s_r_l,LPA - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,5.528626,5.112009,0.416617,0.106674,0.309943,0.221086,0.088857,0.036581,0.052276,0.182344,1.58829,2.491617,4.079907,2.620434,0.326577,2.293857,1.78605,5.760055,0.048379,0.08437,0.279,12,aida
lpa_s_r_l,LPA - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.03255,4.772242,0.260308,0.168994,0.091314,0.0,0.139897,0.064794,0.075103,0.049021,1.528394,-0.542012,0.986382,0.0,0.264772,-0.264772,1.251154,5.35759,0.109098,0.052,0.279,11,aida
luca_po_minerals_l_p_m_societa_a_responsabilita_limitata_o_i_n_forma_abbreviata_l_p_m_s_r_l,LUCA PO MINERALS - L.P.M. SOCIETA' A RESPONSABILITA' LIMITATA O I N FORMA ABBREVIATA L.P.M. S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,6.528016,5.932729,0.595287,0.000951,0.594336,0.010145,0.584191,0.151828,0.432363,0.439871,0.003606,0.055679,0.059285,0.255008,1.397216,-1.142208,1.201493,2.053805,0.000951,0.039783,0.279,0,aida
luca_po_minerals_l_p_m_societa_a_responsabilita_limitata_o_i_n_forma_abbreviata_l_p_m_s_r_l,LUCA PO MINERALS - L.P.M. SOCIETA' A RESPONSABILITA' LIMITATA O I N FORMA ABBREVIATA L.P.M. S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,8.668413,8.145133,0.52328,0.001227,0.522053,0.0,0.524566,0.130475,0.394091,0.392203,0.003027,0.751265,0.754292,0.001329,0.842622,-0.841293,1.595585,2.4993,0.000648,0.0201,0.279,0,aida
luca_po_minerals_l_p_m_societa_a_responsabilita_limitata_o_i_n_forma_abbreviata_l_p_m_s_r_l,LUCA PO MINERALS - L.P.M. SOCIETA' A RESPONSABILITA' LIMITATA O I N FORMA ABBREVIATA L.P.M. S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,9.658662,8.592005,1.066657,0.001011,1.065646,0.0,1.071174,0.296373,0.774801,0.770802,0.002016,0.213069,0.215085,0.002119,2.157421,-2.155302,2.370387,2.670818,-0.0,0.0537,0.279,,aida
luca_po_minerals_l_p_m_societa_a_responsabilita_limitata_o_i_n_forma_abbreviata_l_p_m_s_r_l,LUCA PO MINERALS - L.P.M. SOCIETA' A RESPONSABILITA' LIMITATA O I N FORMA ABBREVIATA L.P.M. S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,6.197625,5.79117,0.406455,0.000603,0.405852,0.0,0.434144,0.116236,0.317908,0.297191,0.003193,0.030715,0.033908,0.004801,2.659187,-2.654386,2.688294,2.860941,0.00178,0.0617,0.279,,aida
luca_po_minerals_l_p_m_societa_a_responsabilita_limitata_o_i_n_forma_abbreviata_l_p_m_s_r_l,LUCA PO MINERALS - L.P.M. SOCIETA' A RESPONSABILITA' LIMITATA O I N FORMA ABBREVIATA L.P.M. S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,7.370287,6.860724,0.509563,0.001106,0.508457,0.0,0.551343,0.155343,0.396,0.365197,0.003342,0.052778,0.05612,0.006315,3.03449,-3.028175,3.084295,3.359105,0.001255,0.052,0.279,0,aida
m_s_metalltrade_s_r_l,M. & S. METALLTRADE S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.318818,4.242881,0.075937,0.02437,0.051567,0.032576,0.019603,0.015291,0.004312,0.020627,0.020496,1.53212,1.552616,1.407974,0.058109,1.349865,0.202751,1.990589,0.02437,0.023137,0.279,2,aida
m_s_metalltrade_s_r_l,M. & S. METALLTRADE S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,5.869122,5.819926,0.049196,0.007117,0.042079,0.019693,0.022011,0.018731,0.00328,0.016832,0.018422,1.021975,1.040397,0.926157,0.091791,0.834366,0.206031,1.817599,0.005043,0.021263,0.279,3,aida
